PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI	InEmbaseResults?
1760911	The use of a computerized image transfer system linking a regional neuroradiology centre to its district hospitals	"Spencer JA, Dobson D, Hoare M, Molyneux AJ, Anslow PL."	Clin Radiol. 1991 Nov;44(5):342-4. doi: 10.1016/s0009-9260(05)81273-5.	Spencer JA	Clin Radiol	1991	11/1/91			10.1016/s0009-9260(05)81273-5	TRUE
1406882	Increased costs and rates of use in the California workers' compensation system as a result of self-referral by physicians	"Swedlow A, Johnson G, Smithline N, Milstein A."	N Engl J Med. 1992 Nov 19;327(21):1502-6. doi: 10.1056/NEJM199211193272107.	Swedlow A	N Engl J Med	1992	11/19/92			10.1056/NEJM199211193272107	FALSE
21849338	Using atypical symptoms and red flags to identify non-demyelinating disease	"Kelly SB, Chaila E, Kinsella K, Duggan M, Walsh C, Tubridy N, Hutchinson M."	J Neurol Neurosurg Psychiatry. 2012 Jan;83(1):44-8. doi: 10.1136/jnnp-2011-300679. Epub 2011 Aug 17.	Kelly SB	J Neurol Neurosurg Psychiatry	2012	8/19/11			10.1136/jnnp-2011-300679	FALSE
26788613	Implemented myeloma management with whole-body low-dose CT scan: a real life experience	"Mangiacavalli S, Pezzatti S, Rossini F, Doni E, Cocito F, Bolis S, Corso A."	Leuk Lymphoma. 2016 Jul;57(7):1539-45. doi: 10.3109/10428194.2015.1129535. Epub 2016 Jan 20.	Mangiacavalli S	Leuk Lymphoma	2016	1/21/16			10.3109/10428194.2015.1129535	TRUE
16040668	Primary angiitis of the central nervous system: emerging variants	"MacLaren K, Gillespie J, Shrestha S, Neary D, Ballardie FW."	QJM. 2005 Sep;98(9):643-54. doi: 10.1093/qjmed/hci098. Epub 2005 Jul 22.	MacLaren K	QJM	2005	7/26/05			10.1093/qjmed/hci098	FALSE
10164377	Specialist survival strategies	Cochrane JD.	Integr Healthc Rep. 1996 Nov:1-12.	Cochrane JD	Integr Healthc Rep	1996	10/4/96				TRUE
38925826	Comparative Analysis of Clinical Characteristics and Prognosis Between Primary Lung Cancers Identified as Screening Detected and Incidentally Detected Pulmonary Nodules	"Zo S, Kim C, Lee HY, Park G, Shin SH, Jeong BH, Lee K, Kim H, Kim HK, Um SW."	Anticancer Res. 2024 Jul;44(7):3163-3173. doi: 10.21873/anticanres.17131.	Zo S	Anticancer Res	2024	6/26/24			10.21873/anticanres.17131	FALSE
21960405	Early diagnosis of progressive systemic sclerosis (scleroderma) from a panoramic view: report of three cases	"Anbiaee N, Tafakhori Z."	Dentomaxillofac Radiol. 2011 Oct;40(7):457-62. doi: 10.1259/dmfr/64340754.	Anbiaee N	Dentomaxillofac Radiol	2011	10/1/11	PMC3528135		10.1259/dmfr/64340754	TRUE
39584707	Significance of incidentally identified bullae and blebs on thoracic computed tomography and prevalence of subsequent pneumothorax in dogs	"Healy D, Ballarini L, Agthe P, Cantatore M, Moores AL."	Vet Surg. 2025 Jan;54(1):52-58. doi: 10.1111/vsu.14144. Epub 2024 Nov 25.	Healy D	Vet Surg	2025	11/25/24			10.1111/vsu.14144	FALSE
28135352	Implementation of Lung Cancer Screening in the Veterans Health Administration	"Kinsinger LS, Anderson C, Kim J, Larson M, Chan SH, King HA, Rice KL, Slatore CG, Tanner NT, Pittman K, Monte RJ, McNeil RB, Grubber JM, Kelley MJ, Provenzale D, Datta SK, Sperber NS, Barnes LK, Abbott DH, Sims KJ, Whitley RL, Wu RR, Jackson GL."	JAMA Intern Med. 2017 Mar 1;177(3):399-406. doi: 10.1001/jamainternmed.2016.9022.	Kinsinger LS	JAMA Intern Med	2017	1/31/17			10.1001/jamainternmed.2016.9022	TRUE
26395991	Impact of systematic ultrasound of the knee on the rheumatologist's clinical decision in patients consulting for knee pain	"Couturier M, Arbault A, Laroche D, Contant E, Lambert A, Pottecher P, Ornetti P."	Rheumatol Int. 2016 Feb;36(2):283-8. doi: 10.1007/s00296-015-3362-6. Epub 2015 Sep 22.	Couturier M	Rheumatol Int	2016	9/24/15			10.1007/s00296-015-3362-6	FALSE
21273361	"The novel use of fast track CT to select patients for lung cancer clinics: effect on clinic efficiency, waiting times, and patient satisfaction"	"Lal A, Phillips S, Russell C, Woolhouse I."	Postgrad Med J. 2011 Apr;87(1026):264-8. doi: 10.1136/pgmj.2010.109330. Epub 2011 Jan 27.	Lal A	Postgrad Med J	2011	1/29/11			10.1136/pgmj.2010.109330	TRUE
27764879	"State-of-the-Art Imaging in Pulmonary Embolism: Ventilation/Perfusion Single-Photon Emission Computed Tomography versus Computed Tomography Angiography - Controversies, Results, and Recommendations from a Systematic Review"	"Hess S, Frary EC, Gerke O, Madsen PH."	Semin Thromb Hemost. 2016 Nov;42(8):833-845. doi: 10.1055/s-0036-1593376. Epub 2016 Oct 20.	Hess S	Semin Thromb Hemost	2016	10/21/16			10.1055/s-0036-1593376	TRUE
39318183	Coronary artery calcification detected on low-dose computed tomography in high-risk participants of an Australian lung cancer screening program: A prospective observational study	"Bonney A, Chua M, McCusker MW, Pascoe D, Joshi SB, Steinfort D, Marshall H, Silver JD, Xie C, Yang S, Watson J, Fogarty P, Stone E, Brims F, McWilliams A, Hu X, Rofe C, Milner B, Lam S, Fong KM, Manser R."	Respirology. 2025 Jan;30(1):62-69. doi: 10.1111/resp.14832. Epub 2024 Sep 24.	Bonney A	Respirology	2025	9/25/24	PMC11688628		10.1111/resp.14832	FALSE
27509389	The Postcardiac Arrest Consult Team: Impact on Hospital Care Processes for Out-of-Hospital Cardiac Arrest Patients	"Brooks SC, Scales DC, Pinto R, Dainty KN, Racz EM, Gaudio M, Amaral AC, Gray SH, Friedrich JO, Chapman M, Dorian P, Fam N, Fowler RA, Hayes CW, Baker A, Crystal E, Madan M, Rubenfeld G, Smith OM, Morrison LJ."	Crit Care Med. 2016 Nov;44(11):2037-2044. doi: 10.1097/CCM.0000000000001863.	Brooks SC	Crit Care Med	2016	8/11/16			10.1097/CCM.0000000000001863	FALSE
39982556	Artificial intelligence in neurovascular decision-making: a comparative analysis of ChatGPT-4 and multidisciplinary expert recommendations for unruptured intracranial aneurysms	"Hadjiathanasiou A, Goelz L, Muhn F, Heinz R, Kreißl L, Sparenberg P, Lemcke J, Schmehl I, Mutze S, Schuss P."	Neurosurg Rev. 2025 Feb 21;48(1):261. doi: 10.1007/s10143-025-03341-3.	Hadjiathanasiou A	Neurosurg Rev	2025	2/21/25			10.1007/s10143-025-03341-3	FALSE
24624595	Systematic interpretation of CBCT scans: why do it?	"Ganguly R, Ramesh A."	J Mass Dent Soc. 2014 Winter;62(4):68-70.	Ganguly R	J Mass Dent Soc	2014	3/15/14				TRUE
20036500	Duplication of superficial femoral artery: an uncommon variation of the lower limb arterial system	"Javerliat I, Rouanet A, Bourguignon T, Long A, Lermusiaux P."	Ann Vasc Surg. 2010 Apr;24(3):415.e1-3. doi: 10.1016/j.avsg.2009.09.010. Epub 2009 Dec 29.	Javerliat I	Ann Vasc Surg	2010	12/29/09			10.1016/j.avsg.2009.09.010	FALSE
17975490	Time to treat: a system redesign focusing on decreasing the time from suspicion of lung cancer to diagnosis	"Lo DS, Zeldin RA, Skrastins R, Fraser IM, Newman H, Monavvari A, Ung YC, Joseph H, Downton T, Maxwell L, Meharchand J."	J Thorac Oncol. 2007 Nov;2(11):1001-6. doi: 10.1097/JTO.0b013e318158d4b6.	Lo DS	J Thorac Oncol	2007	11/3/07			10.1097/JTO.0b013e318158d4b6	TRUE
26021252	Quadricuspid pulmonary valve in an adult patient identified by transthoracic echocardiography and multi-detector computed tomography	Jung SY.	Hellenic J Cardiol. 2015 May-Jun;56(3):266-8.	Jung SY	Hellenic J Cardiol	2015	5/30/15				FALSE
22902061	Successful extraction of cardiac-extending intravenous leiomyomatosis through gonadal vein	"Matsuo K, Fleischman F, Ghattas CS, Gabrielyan AS, Ballard CA, Roman LD, Morrow CP."	Fertil Steril. 2012 Nov;98(5):1341-5.e1. doi: 10.1016/j.fertnstert.2012.07.1121. Epub 2012 Aug 15.	Matsuo K	Fertil Steril	2012	8/21/12			10.1016/j.fertnstert.2012.07.1121	TRUE
24413787	Pancreatic metastasis from a solitary fibrous tumor of the central nervous system	"Osuga T, Hayashi T, Ishiwatari H, Ono M, Yoshida M, Kimura Y, Hasegawa T, Sato Y, Sato T, Miyanishi K, Takimoto R, Kobune M, Kato J."	JOP. 2014 Jan 10;15(1):58-62. doi: 10.6092/1590-8577/1764.	Osuga T	JOP	2014	1/14/14			10.6092/1590-8577/1764	FALSE
8010345	Wisconsin Stillbirth Service Program: I. Establishment and assessment of a community-based program for etiologic investigation of intrauterine deaths	"Pauli RM, Reiser CA, Lebovitz RM, Kirkpatrick SJ."	Am J Med Genet. 1994 Apr 1;50(2):116-34. doi: 10.1002/ajmg.1320500204.	Pauli RM	Am J Med Genet	1994	4/1/94			10.1002/ajmg.1320500204	FALSE
24948591	Prevalence of venous occlusion in patients referred for lead extraction: implications for tool selection	"Li X, Ze F, Wang L, Li D, Duan J, Guo F, Yuan C, Li Y, Guo J."	Europace. 2014 Dec;16(12):1795-9. doi: 10.1093/europace/euu124. Epub 2014 Jun 19.	Li X	Europace	2014	6/21/14			10.1093/europace/euu124	FALSE
27619776	Early identification of DPAM in at-risk low-grade appendiceal mucinous neoplasm patients: a new approach to surveillance for peritoneal metastasis	"Foster JM, Sleightholm RL, Wahlmeier S, Loggie B, Sharma P, Patel A."	World J Surg Oncol. 2016 Sep 13;14(1):243. doi: 10.1186/s12957-016-0996-0.	Foster JM	World J Surg Oncol	2016	9/14/16	PMC5020442		10.1186/s12957-016-0996-0	FALSE
33832445	Factors determining ultra-short-term survival and the commencement of active treatment in high-grade serous ovarian cancer: a case comparison study	"Hawarden A, Russell B, Gee ME, Kayali F, Clamp A, Crosbie EJ, Edmondson RJ."	BMC Cancer. 2021 Apr 8;21(1):378. doi: 10.1186/s12885-021-08019-9.	Hawarden A	BMC Cancer	2021	4/9/21	PMC8034099		10.1186/s12885-021-08019-9	FALSE
21943652	Timeliness of lung cancer diagnosis and treatment in a rapid outpatient diagnostic program with combined 18FDG-PET and contrast enhanced CT scanning	"Brocken P, Kiers BA, Looijen-Salamon MG, Dekhuijzen PN, Smits-van der Graaf C, Peters-Bax L, de Geus-Oei LF, van der Heijden HF."	Lung Cancer. 2012 Mar;75(3):336-41. doi: 10.1016/j.lungcan.2011.08.017. Epub 2011 Sep 22.	Brocken P	Lung Cancer	2012	9/28/11			10.1016/j.lungcan.2011.08.017	TRUE
19292625	Cost minimization analysis of a store-and-forward teledermatology consult system	"Pak HS, Datta SK, Triplett CA, Lindquist JH, Grambow SC, Whited JD."	Telemed J E Health. 2009 Mar;15(2):160-5. doi: 10.1089/tmj.2008.0083.	Pak HS	Telemed J E Health	2009	3/19/09			10.1089/tmj.2008.0083	FALSE
23650623	Percentage of patients with spondyloarthritis in patients referred because of chronic back pain and performance of classification criteria: experience from the Spondyloarthritis Caught Early (SPACE) cohort	"van den Berg R, de Hooge M, van Gaalen F, Reijnierse M, Huizinga T, van der Heijde D."	Rheumatology (Oxford). 2013 Aug;52(8):1492-9. doi: 10.1093/rheumatology/ket164. Epub 2013 May 6.	van den Berg R	Rheumatology (Oxford)	2013	5/8/13			10.1093/rheumatology/ket164	FALSE
20890973	Clinical images: Voluminous ectopic tumoral calcinosis of the spine in systemic sclerosis	"Durant C, Farge-Bancel D."	Arthritis Rheum. 2011 Feb;63(2):411. doi: 10.1002/art.27768.	Durant C	Arthritis Rheum	2011	10/5/10			10.1002/art.27768	TRUE
21341932	Impact on patient care time and tumor stage of a program for fast diagnostic and treatment of colorectal cancer	"Guzmán Laura KP, Bolíbar Ribas I, Alepuz MT, González D, Martín M."	Rev Esp Enferm Dig. 2011 Jan;103(1):13-9. doi: 10.4321/s1130-01082011000100003.	Guzmán Laura KP	Rev Esp Enferm Dig	2011	2/24/11			10.4321/s1130-01082011000100003	FALSE
36192098	"Reasons for referral and referral compliance among Congolese and Burundian refugees living in Tanzania: a community-based, cross-sectional survey"	"Enumah ZO, Rafiq MY, Manyama F, Ngude H, Juma O, Sakran JV, Stevens K."	BMJ Open. 2022 Oct 3;12(10):e058778. doi: 10.1136/bmjopen-2021-058778.	Enumah ZO	BMJ Open	2022	10/3/22	PMC9535181		10.1136/bmjopen-2021-058778	TRUE
24164836	Referral strategy for early recognition of axial spondyloarthritis: consensus recommendations from the Hong Kong Society of Rheumatology	"Mok CC, Tam LS, Leung MH, Ying KY, To CH, Lee KL, Ho LY, Yip ML, Tsui HS, Chan TH, Lee KW, Li EK; Hong Kong Society of Rheumatology."	Int J Rheum Dis. 2013 Oct;16(5):500-8. doi: 10.1111/1756-185X.12161.	Mok CC	Int J Rheum Dis	2013	10/30/13			10.1111/1756-185X.12161	TRUE
6944371	Dental radiology: a summary of recommendations from the Technology Assessment Forum. National Center for Health Care Technology		J Am Dent Assoc. 1981 Sep;103(3):423-5. doi: 10.14219/jada.archive.1981.0336.		J Am Dent Assoc	1981	9/1/81			10.14219/jada.archive.1981.0336	TRUE
26302495	"Incidentally Identified Common Bile Duct Dilatation: A Systematic Review of Evaluation, Causes, and Outcome"	"Smith I, Monkemuller K, Wilcox CM."	J Clin Gastroenterol. 2015 Nov-Dec;49(10):810-5. doi: 10.1097/MCG.0000000000000394.	Smith I	J Clin Gastroenterol	2015	8/25/15			10.1097/MCG.0000000000000394	FALSE
22009429	Questionnaires for examinations using iodinated contrast media and their grades of recommendation: Japan Radiological Society/Japanese College of Radiology Joint Committee on Contrast Media Safety	"Hayashi H, Narumi Y, Takagi R, Takehara Y, Arai Y, Kuwatsuru R, Korogi Y, Sugimoto H, Tsushima Y, Hayakawa K, Fukuda K, Tamura S, Kuribayashi S; Japan Radiological Society/Japanese College of Radiology Joint Committee on Contrast Media Safety."	Jpn J Radiol. 2011 Dec;29(10):744-8. doi: 10.1007/s11604-011-0616-4. Epub 2011 Oct 19.	Hayashi H	Jpn J Radiol	2011	10/20/11			10.1007/s11604-011-0616-4	FALSE
24222046	Formation and function of acute stroke-ready hospitals within a stroke system of care recommendations from the brain attack coalition	"Alberts MJ, Wechsler LR, Jensen ME, Latchaw RE, Crocco TJ, George MG, Baranski J, Bass RR, Ruff RL, Huang J, Mancini B, Gregory T, Gress D, Emr M, Warren M, Walker MD."	Stroke. 2013 Dec;44(12):3382-93. doi: 10.1161/STROKEAHA.113.002285. Epub 2013 Nov 12.	Alberts MJ	Stroke	2013	11/14/13			10.1161/STROKEAHA.113.002285	FALSE
20349655	Carcinoid tumors of the appendix: are these tumors identifiable prospectively on preoperative CT?	"Coursey CA, Nelson RC, Moreno RD, Dodd LG, Patel MB, Vaslef S."	Am Surg. 2010 Mar;76(3):273-5.	Coursey CA	Am Surg	2010	3/31/10				FALSE
30574621	Optimizing Patient Management in Crohn's Disease in a Tertiary Referral Center: the Impact of Fast-Track MRI on Patient Management and Outcomes	"Ilias A, Lovasz BD, Gonczi L, Kurti Z, Vegh Z, Sumegi LD, Golovics PA, Rudas G, Lakatos PL."	J Gastrointestin Liver Dis. 2018 Dec;27(4):391-397. doi: 10.15403/jgld.2014.1121.274.ocm.	Ilias A	J Gastrointestin Liver Dis	2018	12/22/18			10.15403/jgld.2014.1121.274.ocm	FALSE
26019049	Thoracic Pathologies on Scout Views and Bolus Tracking Slices for Computed Tomographic Cerebral Angiography	"Groth M, Fiehler J, Henes FO, Buhk JH."	Rofo. 2015 Aug;187(8):691-6. doi: 10.1055/s-0034-1399545. Epub 2015 May 27.	Groth M	Rofo	2015	5/29/15			10.1055/s-0034-1399545	FALSE
19721039	Short-term results of total hip replacements performed by visiting surgeons at an NHS treatment centre	"White SP, John AW, Jones SA."	J Bone Joint Surg Br. 2009 Sep;91(9):1154-7. doi: 10.1302/0301-620X.91B9.22147.	White SP	J Bone Joint Surg Br	2009	9/2/09			10.1302/0301-620X.91B9.22147	FALSE
20705753	Implementation of a shared care guideline for back pain: effect on unnecessary referrals	"Fleuren M, Dusseldorp E, van den Bergh S, Vlek H, Wildschut J, van den Akker E, Wijkel D."	Int J Qual Health Care. 2010 Oct;22(5):415-20. doi: 10.1093/intqhc/mzq046. Epub 2010 Aug 12.	Fleuren M	Int J Qual Health Care	2010	8/14/10	PMC2939752		10.1093/intqhc/mzq046	TRUE
40259873	Pre-hospital Identification of a Giant Bladder Calculus through Screening Sonography: A Case Report	"Miravent S, Gomes C, Simaozinho P, Vaz B, Lobo MD, de Almeida RP."	Curr Med Imaging. 2025;21:e15734056324600. doi: 10.2174/0115734056324600241114055235.	Miravent S	Curr Med Imaging	2025	4/22/25			10.2174/0115734056324600241114055235	FALSE
22735715	Determinant-based classification of acute pancreatitis severity: an international multidisciplinary consultation	"Dellinger EP, Forsmark CE, Layer P, Lévy P, Maraví-Poma E, Petrov MS, Shimosegawa T, Siriwardena AK, Uomo G, Whitcomb DC, Windsor JA; Pancreatitis Across Nations Clinical Research and Education Alliance (PANCREA)."	Ann Surg. 2012 Dec;256(6):875-80. doi: 10.1097/SLA.0b013e318256f778.	Dellinger EP	Ann Surg	2012	6/28/12			10.1097/SLA.0b013e318256f778	FALSE
21893906	Electronic medical record information system for patient consultations in Chinese medicine	"Bjering H, Ginige A, Maeder A, Bensoussan A, Zhu X, Lattuca C."	Stud Health Technol Inform. 2011;168:10-5.	Bjering H	Stud Health Technol Inform	2011	9/7/11				TRUE
16683671	A retrospective evaluation of the eruption of impacted permanent incisors after extraction of supernumerary teeth	"Leyland L, Batra P, Wong F, Llewelyn R."	J Clin Pediatr Dent. 2006 Spring;30(3):225-31. doi: 10.17796/jcpd.30.3.60p6533732v56827.	Leyland L	J Clin Pediatr Dent	2006	5/11/06			10.17796/jcpd.30.3.60p6533732v56827	TRUE
25200002	Systematic review of congenital and acquired portal-systemic shunts in otherwise normal livers	"Matthews TJ, Trochsler MI, Bridgewater FH, Maddern GJ."	Br J Surg. 2014 Nov;101(12):1509-17. doi: 10.1002/bjs.9619. Epub 2014 Sep 9.	Matthews TJ	Br J Surg	2014	9/10/14			10.1002/bjs.9619	TRUE
34635575	Incidentally identified coronary artery calcium on non-contrast CT scan of the chest predicts major adverse cardiac events among hospital inpatients	"Yu C, Ng ACC, Ridley L, Anjaria M, Meier S, Yiannikas J, Kritharides L, Naoum C."	Open Heart. 2021 Oct;8(2):e001695. doi: 10.1136/openhrt-2021-001695.	Yu C	Open Heart	2021	10/12/21	PMC8506889		10.1136/openhrt-2021-001695	FALSE
24797646	"Patient-initiated second opinions: systematic review of characteristics and impact on diagnosis, treatment, and satisfaction"	"Payne VL, Singh H, Meyer AN, Levy L, Harrison D, Graber ML."	Mayo Clin Proc. 2014 May;89(5):687-96. doi: 10.1016/j.mayocp.2014.02.015.	Payne VL	Mayo Clin Proc	2014	5/7/14			10.1016/j.mayocp.2014.02.015	TRUE
38427131	Virtual multi-institutional tumor board: a strategy for personalized diagnoses and management of rare CNS tumors	"Rogers JL, Wall T, Acquaye-Mallory AA, Boris L, Kim Y, Aldape K, Quezado MM, Butman JA, Smirniotopoulos JG, Chaudhry H, Tsien CI, Chittiboina P, Zaghloul K, Aboud O, Avgeropoulos NG, Burton EC, Cachia DM, Dixit KS, Drappatz J, Dunbar EM, Forsyth P, Komlodi-Pasztor E, Mandel J, Ozer BH, Lee EQ, Ranjan S, Lukas RV, Raygada M, Salacz ME, Smith-Cohn MA, Snyder J, Soldatos A, Theeler BJ, Widemann BC, Camphausen KA, Heiss JD, Armstrong TS, Gilbert MR, Penas-Prado M."	J Neurooncol. 2024 Apr;167(2):349-359. doi: 10.1007/s11060-024-04613-6. Epub 2024 Mar 1.	Rogers JL	J Neurooncol	2024	3/1/24	PMC11023967		10.1007/s11060-024-04613-6	TRUE
31126434	No. 380-Investigation and Management of Prenatally Identified Microcephaly	"De Bie I, Boucoiran I."	J Obstet Gynaecol Can. 2019 Jun;41(6):855-861. doi: 10.1016/j.jogc.2018.10.014.	De Bie I	J Obstet Gynaecol Can	2019	5/26/19			10.1016/j.jogc.2018.10.014	FALSE
25299256	Triage of spine surgery referrals through a multidisciplinary care pathway: a value-based comparison with conventional referral processes	"Wilgenbusch CS, Wu AS, Fourney DR."	Spine (Phila Pa 1976). 2014 Oct 15;39(22 Suppl 1):S129-35. doi: 10.1097/BRS.0000000000000574.	Wilgenbusch CS	Spine (Phila Pa 1976)	2014	10/10/14			10.1097/BRS.0000000000000574	TRUE
